Date,Sector,Ticker,Change(%)
2026-07-10,Real Estate,XLRE,0.18
2026-07-10,Healthcare,XLV,-0.08
2026-07-10,Utilities,XLU,-0.51
2026-07-10,Energy,XLE,-1.4
2026-07-10,Consumer Staples,XLP,-1.41
2026-07-10,Materials,XLB,1.25
2026-07-10,Consumer Staples,XLP,1.11
2026-07-10,Communication Services,XLC,1.02
2026-07-10,Utilities,XLU,0.62
2026-07-10,Real Estate,XLRE,0.5
2026-07-10,Energy,XLE,0.47
2026-07-10,Industrials,XLI,0.45
2026-07-10,Consumer Discretionary,XLY,0.33
2026-07-10,Financials,XLF,0.31
2026-07-10,Technology,XLK,0.23
2026-07-10,Healthcare,XLV,-0.82
2026-07-11,Materials,XLB,1.25
2026-07-11,Consumer Staples,XLP,1.11
2026-07-11,Communication Services,XLC,1.02
2026-07-11,Utilities,XLU,0.62
2026-07-11,Real Estate,XLRE,0.5
2026-07-11,Energy,XLE,0.47
2026-07-11,Industrials,XLI,0.45
2026-07-11,Consumer Discretionary,XLY,0.33
2026-07-11,Financials,XLF,0.31
2026-07-11,Technology,XLK,0.23
2026-07-11,Healthcare,XLV,-0.82
2026-07-11,Materials,XLB,1.25
2026-07-11,Consumer Staples,XLP,1.11
2026-07-11,Communication Services,XLC,1.02
2026-07-11,Utilities,XLU,0.62
2026-07-11,Real Estate,XLRE,0.5
2026-07-11,Energy,XLE,0.47
2026-07-11,Industrials,XLI,0.45
2026-07-11,Consumer Discretionary,XLY,0.33
2026-07-11,Financials,XLF,0.31
2026-07-11,Technology,XLK,0.23
2026-07-11,Healthcare,XLV,-0.82
2026-07-12,Materials,XLB,1.25
2026-07-12,Consumer Staples,XLP,1.11
2026-07-12,Communication Services,XLC,1.02
2026-07-12,Utilities,XLU,0.62
2026-07-12,Real Estate,XLRE,0.5
2026-07-12,Energy,XLE,0.47
2026-07-12,Industrials,XLI,0.45
2026-07-12,Consumer Discretionary,XLY,0.33
2026-07-12,Financials,XLF,0.31
2026-07-12,Technology,XLK,0.23
2026-07-12,Healthcare,XLV,-0.82
2026-07-12,Materials,XLB,1.25
2026-07-12,Consumer Staples,XLP,1.11
2026-07-12,Communication Services,XLC,1.02
2026-07-12,Utilities,XLU,0.62
2026-07-12,Real Estate,XLRE,0.5
2026-07-12,Energy,XLE,0.47
2026-07-12,Industrials,XLI,0.45
2026-07-12,Consumer Discretionary,XLY,0.33
2026-07-12,Financials,XLF,0.31
2026-07-12,Technology,XLK,0.23
2026-07-12,Healthcare,XLV,-0.82
2026-07-13,Materials,XLB,1.25
2026-07-13,Consumer Staples,XLP,1.11
2026-07-13,Communication Services,XLC,1.02
2026-07-13,Utilities,XLU,0.62
2026-07-13,Real Estate,XLRE,0.5
2026-07-13,Energy,XLE,0.47
2026-07-13,Industrials,XLI,0.45
2026-07-13,Consumer Discretionary,XLY,0.33
2026-07-13,Financials,XLF,0.31
2026-07-13,Technology,XLK,0.23
2026-07-13,Healthcare,XLV,-0.82
2026-07-13,Energy,XLE,3.01
2026-07-13,Utilities,XLU,0.68
2026-07-13,Financials,XLF,0.65
2026-07-13,Real Estate,XLRE,0.56
2026-07-13,Consumer Staples,XLP,0.56
2026-07-13,Healthcare,XLV,0.35
2026-07-13,Communication Services,XLC,-0.04
2026-07-13,Materials,XLB,-0.61
2026-07-13,Industrials,XLI,-0.85
2026-07-13,Consumer Discretionary,XLY,-1.02
2026-07-13,Technology,XLK,-2.42
2026-07-14,Energy,XLE,3.01
2026-07-14,Utilities,XLU,0.68
2026-07-14,Financials,XLF,0.65
2026-07-14,Real Estate,XLRE,0.56
2026-07-14,Consumer Staples,XLP,0.56
2026-07-14,Healthcare,XLV,0.35
2026-07-14,Communication Services,XLC,-0.04
2026-07-14,Materials,XLB,-0.61
2026-07-14,Industrials,XLI,-0.85
2026-07-14,Consumer Discretionary,XLY,-1.02
2026-07-14,Technology,XLK,-2.42
2026-07-14,Technology,XLK,1.29
2026-07-14,Energy,XLE,0.37
2026-07-14,Financials,XLF,0.2
2026-07-14,Materials,XLB,0.12
2026-07-14,Industrials,XLI,0.04
2026-07-14,Utilities,XLU,-0.07
2026-07-14,Consumer Discretionary,XLY,-0.12
2026-07-14,Communication Services,XLC,-0.13
2026-07-14,Real Estate,XLRE,-0.49
2026-07-14,Consumer Staples,XLP,-1.38
2026-07-14,Healthcare,XLV,-1.93
2026-07-15,Technology,XLK,nan
2026-07-15,Financials,XLF,nan
2026-07-15,Healthcare,XLV,nan
2026-07-15,Energy,XLE,nan
2026-07-15,Consumer Discretionary,XLY,nan
2026-07-15,Consumer Staples,XLP,nan
2026-07-15,Industrials,XLI,nan
2026-07-15,Communication Services,XLC,-0.13
2026-07-15,Utilities,XLU,nan
2026-07-15,Materials,XLB,nan
2026-07-15,Real Estate,XLRE,-0.49
2026-07-15,Communication Services,XLC,1.73
2026-07-15,Consumer Discretionary,XLY,0.95
2026-07-15,Financials,XLF,0.68
2026-07-15,Real Estate,XLRE,0.18
2026-07-15,Consumer Staples,XLP,0.06
2026-07-15,Healthcare,XLV,0.0
2026-07-15,Industrials,XLI,-0.22
2026-07-15,Materials,XLB,-0.28
2026-07-15,Energy,XLE,-0.79
2026-07-15,Utilities,XLU,-1.03
2026-07-15,Technology,XLK,-1.11
2026-07-16,Communication Services,XLC,1.73
2026-07-16,Consumer Discretionary,XLY,0.95
2026-07-16,Financials,XLF,0.68
2026-07-16,Real Estate,XLRE,0.18
2026-07-16,Consumer Staples,XLP,0.06
2026-07-16,Healthcare,XLV,0.0
2026-07-16,Industrials,XLI,-0.22
2026-07-16,Materials,XLB,-0.28
2026-07-16,Energy,XLE,-0.79
2026-07-16,Utilities,XLU,-1.03
2026-07-16,Technology,XLK,-1.11
2026-07-16,Consumer Staples,XLP,2.8
2026-07-16,Healthcare,XLV,2.22
2026-07-16,Real Estate,XLRE,2.02
2026-07-16,Energy,XLE,0.92
2026-07-16,Materials,XLB,0.77
2026-07-16,Utilities,XLU,0.55
2026-07-16,Financials,XLF,0.34
2026-07-16,Consumer Discretionary,XLY,0.29
2026-07-16,Industrials,XLI,0.05
2026-07-16,Communication Services,XLC,-0.64
2026-07-16,Technology,XLK,-2.24
2026-07-17,Consumer Staples,XLP,2.8
2026-07-17,Healthcare,XLV,2.22
2026-07-17,Real Estate,XLRE,2.02
2026-07-17,Energy,XLE,0.92
2026-07-17,Materials,XLB,0.77
2026-07-17,Utilities,XLU,0.55
2026-07-17,Financials,XLF,0.34
2026-07-17,Consumer Discretionary,XLY,0.29
2026-07-17,Industrials,XLI,0.05
2026-07-17,Communication Services,XLC,-0.64
2026-07-17,Technology,XLK,-2.24
2026-07-17,Energy,XLE,1.16
2026-07-17,Real Estate,XLRE,-0.09
2026-07-17,Industrials,XLI,-0.41
2026-07-17,Healthcare,XLV,-0.44
2026-07-17,Utilities,XLU,-0.66
2026-07-17,Materials,XLB,-0.71
2026-07-17,Consumer Staples,XLP,-0.72
2026-07-17,Financials,XLF,-0.86
2026-07-17,Technology,XLK,-1.09
2026-07-17,Consumer Discretionary,XLY,-1.62
2026-07-17,Communication Services,XLC,-1.78
2026-07-18,Energy,XLE,1.16
2026-07-18,Real Estate,XLRE,-0.09
2026-07-18,Industrials,XLI,-0.41
2026-07-18,Healthcare,XLV,-0.44
2026-07-18,Utilities,XLU,-0.66
2026-07-18,Materials,XLB,-0.71
2026-07-18,Consumer Staples,XLP,-0.72
2026-07-18,Financials,XLF,-0.86
2026-07-18,Technology,XLK,-1.09
2026-07-18,Consumer Discretionary,XLY,-1.62
2026-07-18,Communication Services,XLC,-1.78
2026-07-18,Energy,XLE,1.16
2026-07-18,Real Estate,XLRE,-0.09
2026-07-18,Industrials,XLI,-0.41
2026-07-18,Healthcare,XLV,-0.44
2026-07-18,Utilities,XLU,-0.66
2026-07-18,Materials,XLB,-0.71
2026-07-18,Consumer Staples,XLP,-0.72
2026-07-18,Financials,XLF,-0.86
2026-07-18,Technology,XLK,-1.09
2026-07-18,Consumer Discretionary,XLY,-1.62
2026-07-18,Communication Services,XLC,-1.78
2026-07-19,Energy,XLE,1.16
2026-07-19,Real Estate,XLRE,-0.09
2026-07-19,Industrials,XLI,-0.41
2026-07-19,Healthcare,XLV,-0.44
2026-07-19,Utilities,XLU,-0.66
2026-07-19,Materials,XLB,-0.71
2026-07-19,Consumer Staples,XLP,-0.72
2026-07-19,Financials,XLF,-0.86
2026-07-19,Technology,XLK,-1.09
2026-07-19,Consumer Discretionary,XLY,-1.62
2026-07-19,Communication Services,XLC,-1.78
2026-07-19,Energy,XLE,1.16
2026-07-19,Real Estate,XLRE,-0.09
2026-07-19,Industrials,XLI,-0.41
2026-07-19,Healthcare,XLV,-0.44
2026-07-19,Utilities,XLU,-0.66
2026-07-19,Materials,XLB,-0.71
2026-07-19,Consumer Staples,XLP,-0.72
2026-07-19,Financials,XLF,-0.86
2026-07-19,Technology,XLK,-1.09
2026-07-19,Consumer Discretionary,XLY,-1.62
2026-07-19,Communication Services,XLC,-1.78
2026-07-20,Energy,XLE,1.16
2026-07-20,Real Estate,XLRE,-0.09
2026-07-20,Industrials,XLI,-0.41
2026-07-20,Healthcare,XLV,-0.44
2026-07-20,Utilities,XLU,-0.66
2026-07-20,Materials,XLB,-0.71
2026-07-20,Consumer Staples,XLP,-0.72
2026-07-20,Financials,XLF,-0.86
2026-07-20,Technology,XLK,-1.09
2026-07-20,Consumer Discretionary,XLY,-1.62
2026-07-20,Communication Services,XLC,-1.78
2026-07-20,Energy,XLE,0.45
2026-07-20,Communication Services,XLC,0.14
2026-07-20,Technology,XLK,0.07
2026-07-20,Consumer Staples,XLP,-0.39
2026-07-20,Financials,XLF,-0.39
2026-07-20,Real Estate,XLRE,-0.42
2026-07-20,Utilities,XLU,-0.51
2026-07-20,Consumer Discretionary,XLY,-0.72
2026-07-20,Industrials,XLI,-0.72
2026-07-20,Materials,XLB,-0.99
2026-07-20,Healthcare,XLV,-1.14
2026-07-21,Energy,XLE,0.45
2026-07-21,Communication Services,XLC,0.14
2026-07-21,Technology,XLK,0.07
2026-07-21,Consumer Staples,XLP,-0.39
2026-07-21,Financials,XLF,-0.39
2026-07-21,Real Estate,XLRE,-0.42
2026-07-21,Utilities,XLU,-0.51
2026-07-21,Consumer Discretionary,XLY,-0.72
2026-07-21,Industrials,XLI,-0.72
2026-07-21,Materials,XLB,-0.99
2026-07-21,Healthcare,XLV,-1.14
2026-07-21,Technology,XLK,2.89
2026-07-21,Energy,XLE,0.97
2026-07-21,Healthcare,XLV,0.63
2026-07-21,Industrials,XLI,0.3
2026-07-21,Consumer Discretionary,XLY,0.23
2026-07-21,Materials,XLB,0.14
2026-07-21,Financials,XLF,0.12
2026-07-21,Utilities,XLU,-0.04
2026-07-21,Real Estate,XLRE,-0.07
2026-07-21,Communication Services,XLC,-0.69
2026-07-21,Consumer Staples,XLP,-0.94
2026-07-22,Technology,XLK,2.89
2026-07-22,Energy,XLE,0.97
2026-07-22,Healthcare,XLV,0.63
2026-07-22,Industrials,XLI,0.3
2026-07-22,Consumer Discretionary,XLY,0.23
2026-07-22,Materials,XLB,0.14
2026-07-22,Financials,XLF,0.12
2026-07-22,Utilities,XLU,-0.04
2026-07-22,Real Estate,XLRE,-0.07
2026-07-22,Communication Services,XLC,-0.69
2026-07-22,Consumer Staples,XLP,-0.94
2026-07-22,Utilities,XLU,2.25
2026-07-22,Materials,XLB,1.44
2026-07-22,Energy,XLE,1.2
2026-07-22,Consumer Staples,XLP,0.38
2026-07-22,Industrials,XLI,0.11
2026-07-22,Financials,XLF,-0.11
2026-07-22,Technology,XLK,-0.28
2026-07-22,Real Estate,XLRE,-0.42
2026-07-22,Healthcare,XLV,-0.51
2026-07-22,Consumer Discretionary,XLY,-0.74
2026-07-22,Communication Services,XLC,-0.75
2026-07-23,Utilities,XLU,2.25
2026-07-23,Materials,XLB,1.44
2026-07-23,Energy,XLE,1.2
2026-07-23,Consumer Staples,XLP,0.38
2026-07-23,Industrials,XLI,0.11
2026-07-23,Financials,XLF,-0.11
2026-07-23,Technology,XLK,-0.28
2026-07-23,Real Estate,XLRE,-0.42
2026-07-23,Healthcare,XLV,-0.51
2026-07-23,Consumer Discretionary,XLY,-0.74
2026-07-23,Communication Services,XLC,-0.75
2026-07-23,Industrials,XLI,1.73
2026-07-23,Healthcare,XLV,1.26
2026-07-23,Utilities,XLU,0.57
2026-07-23,Energy,XLE,0.3
2026-07-23,Real Estate,XLRE,-0.13
2026-07-23,Financials,XLF,-0.39
2026-07-23,Technology,XLK,-1.01
2026-07-23,Materials,XLB,-1.04
2026-07-23,Consumer Staples,XLP,-1.39
2026-07-23,Communication Services,XLC,-3.5
2026-07-23,Consumer Discretionary,XLY,-4.61
2026-07-24,Industrials,XLI,1.73
2026-07-24,Healthcare,XLV,1.26
2026-07-24,Utilities,XLU,0.57
2026-07-24,Energy,XLE,0.3
2026-07-24,Real Estate,XLRE,-0.13
2026-07-24,Financials,XLF,-0.39
2026-07-24,Technology,XLK,-1.01
2026-07-24,Materials,XLB,-1.04
2026-07-24,Consumer Staples,XLP,-1.39
2026-07-24,Communication Services,XLC,-3.5
2026-07-24,Consumer Discretionary,XLY,-4.61
2026-07-24,Real Estate,XLRE,2.22
2026-07-24,Materials,XLB,1.93
2026-07-24,Consumer Staples,XLP,1.11
2026-07-24,Communication Services,XLC,0.87
2026-07-24,Financials,XLF,0.86
2026-07-24,Healthcare,XLV,0.7
2026-07-24,Consumer Discretionary,XLY,0.6
2026-07-24,Energy,XLE,0.4
2026-07-24,Industrials,XLI,0.4
2026-07-24,Utilities,XLU,0.22
2026-07-24,Technology,XLK,-1.44
2026-07-25,Real Estate,XLRE,2.22
2026-07-25,Materials,XLB,1.93
2026-07-25,Consumer Staples,XLP,1.11
2026-07-25,Communication Services,XLC,0.87
2026-07-25,Financials,XLF,0.86
2026-07-25,Healthcare,XLV,0.7
2026-07-25,Consumer Discretionary,XLY,0.6
2026-07-25,Energy,XLE,0.4
2026-07-25,Industrials,XLI,0.4
2026-07-25,Utilities,XLU,0.22
2026-07-25,Technology,XLK,-1.44
2026-07-25,Real Estate,XLRE,2.22
2026-07-25,Materials,XLB,1.93
2026-07-25,Consumer Staples,XLP,1.11
2026-07-25,Communication Services,XLC,0.87
2026-07-25,Financials,XLF,0.86
2026-07-25,Healthcare,XLV,0.7
2026-07-25,Consumer Discretionary,XLY,0.6
2026-07-25,Energy,XLE,0.4
2026-07-25,Industrials,XLI,0.4
2026-07-25,Utilities,XLU,0.22
2026-07-25,Technology,XLK,-1.44
2026-07-26,Real Estate,XLRE,2.22
2026-07-26,Materials,XLB,1.93
2026-07-26,Consumer Staples,XLP,1.11
2026-07-26,Communication Services,XLC,0.87
2026-07-26,Financials,XLF,0.86
2026-07-26,Healthcare,XLV,0.7
2026-07-26,Consumer Discretionary,XLY,0.6
2026-07-26,Energy,XLE,0.4
2026-07-26,Industrials,XLI,0.4
2026-07-26,Utilities,XLU,0.22
2026-07-26,Technology,XLK,-1.44
2026-07-26,Real Estate,XLRE,2.22
2026-07-26,Materials,XLB,1.93
2026-07-26,Consumer Staples,XLP,1.11
2026-07-26,Communication Services,XLC,0.87
2026-07-26,Financials,XLF,0.86
2026-07-26,Healthcare,XLV,0.7
2026-07-26,Consumer Discretionary,XLY,0.6
2026-07-26,Energy,XLE,0.4
2026-07-26,Industrials,XLI,0.4
2026-07-26,Utilities,XLU,0.22
2026-07-26,Technology,XLK,-1.44
2026-07-27,Technology,XLK,nan
2026-07-27,Financials,XLF,nan
2026-07-27,Healthcare,XLV,nan
2026-07-27,Energy,XLE,nan
2026-07-27,Consumer Discretionary,XLY,nan
2026-07-27,Consumer Staples,XLP,nan
2026-07-27,Industrials,XLI,nan
2026-07-27,Communication Services,XLC,nan
2026-07-27,Utilities,XLU,nan
2026-07-27,Materials,XLB,nan
2026-07-27,Real Estate,XLRE,nan
2026-07-27,Consumer Staples,XLP,1.46
2026-07-27,Consumer Discretionary,XLY,1.31
2026-07-27,Communication Services,XLC,1.28
2026-07-27,Financials,XLF,1.01
2026-07-27,Healthcare,XLV,0.51
2026-07-27,Industrials,XLI,0.3
2026-07-27,Materials,XLB,0.25
2026-07-27,Real Estate,XLRE,-0.41
2026-07-27,Technology,XLK,-0.9
2026-07-27,Utilities,XLU,-1.32
2026-07-27,Energy,XLE,-2.11
2026-07-28,Consumer Staples,XLP,1.46
2026-07-28,Consumer Discretionary,XLY,1.31
2026-07-28,Communication Services,XLC,1.28
2026-07-28,Financials,XLF,1.01
2026-07-28,Healthcare,XLV,0.51
2026-07-28,Industrials,XLI,0.3
2026-07-28,Materials,XLB,0.25
2026-07-28,Real Estate,XLRE,-0.41
2026-07-28,Technology,XLK,-0.9
2026-07-28,Utilities,XLU,-1.32
2026-07-28,Energy,XLE,-2.11
2026-07-28,Healthcare,XLV,2.36
2026-07-28,Consumer Staples,XLP,1.99
2026-07-28,Communication Services,XLC,1.87
2026-07-28,Materials,XLB,1.85
2026-07-28,Consumer Discretionary,XLY,1.48
2026-07-28,Financials,XLF,1.27
2026-07-28,Real Estate,XLRE,0.55
2026-07-28,Utilities,XLU,-0.35
2026-07-28,Industrials,XLI,-0.39
2026-07-28,Energy,XLE,-1.35
2026-07-28,Technology,XLK,-1.84
2026-07-29,Technology,XLK,nan
2026-07-29,Financials,XLF,nan
2026-07-29,Healthcare,XLV,nan
2026-07-29,Energy,XLE,nan
2026-07-29,Consumer Discretionary,XLY,nan
2026-07-29,Consumer Staples,XLP,nan
2026-07-29,Industrials,XLI,nan
2026-07-29,Communication Services,XLC,nan
2026-07-29,Utilities,XLU,nan
2026-07-29,Materials,XLB,nan
2026-07-29,Real Estate,XLRE,nan
2026-07-29,Energy,XLE,1.88
2026-07-29,Consumer Staples,XLP,0.34
2026-07-29,Real Estate,XLRE,-0.11
2026-07-29,Communication Services,XLC,-0.15
2026-07-29,Healthcare,XLV,-0.61
2026-07-29,Consumer Discretionary,XLY,-0.77
2026-07-29,Materials,XLB,-1.15
2026-07-29,Utilities,XLU,-1.34
2026-07-29,Financials,XLF,-1.6
2026-07-29,Technology,XLK,-2.64
2026-07-29,Industrials,XLI,-3.19
2026-07-30,Energy,XLE,1.88
2026-07-30,Consumer Staples,XLP,0.34
2026-07-30,Real Estate,XLRE,-0.11
2026-07-30,Communication Services,XLC,-0.15
2026-07-30,Healthcare,XLV,-0.61
2026-07-30,Consumer Discretionary,XLY,-0.77
2026-07-30,Materials,XLB,-1.15
2026-07-30,Utilities,XLU,-1.34
2026-07-30,Financials,XLF,-1.6
2026-07-30,Technology,XLK,-2.64
2026-07-30,Industrials,XLI,-3.19
2026-07-30,Technology,XLK,5.5
2026-07-30,Industrials,XLI,0.98
2026-07-30,Consumer Discretionary,XLY,0.7
2026-07-30,Financials,XLF,0.56
2026-07-30,Energy,XLE,0.53
2026-07-30,Materials,XLB,-0.19
2026-07-30,Utilities,XLU,-0.56
2026-07-30,Real Estate,XLRE,-1.44
2026-07-30,Healthcare,XLV,-1.64
2026-07-30,Consumer Staples,XLP,-2.16
2026-07-30,Communication Services,XLC,-2.68
2026-07-31,Technology,XLK,5.5
2026-07-31,Industrials,XLI,0.98
2026-07-31,Consumer Discretionary,XLY,0.7
2026-07-31,Financials,XLF,0.56
2026-07-31,Energy,XLE,0.53
2026-07-31,Materials,XLB,-0.19
2026-07-31,Utilities,XLU,-0.56
2026-07-31,Real Estate,XLRE,-1.44
2026-07-31,Healthcare,XLV,-1.64
2026-07-31,Consumer Staples,XLP,-2.16
2026-07-31,Communication Services,XLC,-2.68
2026-07-31,Consumer Discretionary,XLY,3.29
2026-07-31,Communication Services,XLC,1.56
2026-07-31,Energy,XLE,1.0
2026-07-31,Industrials,XLI,0.81
2026-07-31,Financials,XLF,-0.11
2026-07-31,Technology,XLK,-0.22
2026-07-31,Consumer Staples,XLP,-0.49
2026-07-31,Real Estate,XLRE,-0.51
2026-07-31,Healthcare,XLV,-0.59
2026-07-31,Utilities,XLU,-0.69
2026-07-31,Materials,XLB,-2.34
2026-08-01,Consumer Discretionary,XLY,3.29
2026-08-01,Communication Services,XLC,1.56
2026-08-01,Energy,XLE,1.0
2026-08-01,Industrials,XLI,0.81
2026-08-01,Financials,XLF,-0.11
2026-08-01,Technology,XLK,-0.22
2026-08-01,Consumer Staples,XLP,-0.49
2026-08-01,Real Estate,XLRE,-0.51
2026-08-01,Healthcare,XLV,-0.59
2026-08-01,Utilities,XLU,-0.69
2026-08-01,Materials,XLB,-2.34
2026-08-01,Consumer Discretionary,XLY,3.29
2026-08-01,Communication Services,XLC,1.56
2026-08-01,Energy,XLE,1.0
2026-08-01,Industrials,XLI,0.81
2026-08-01,Financials,XLF,-0.11
2026-08-01,Technology,XLK,-0.22
2026-08-01,Consumer Staples,XLP,-0.49
2026-08-01,Real Estate,XLRE,-0.51
2026-08-01,Healthcare,XLV,-0.59
2026-08-01,Utilities,XLU,-0.69
2026-08-01,Materials,XLB,-2.34
2026-08-02,Consumer Discretionary,XLY,3.29
2026-08-02,Communication Services,XLC,1.56
2026-08-02,Energy,XLE,1.0
2026-08-02,Industrials,XLI,0.81
2026-08-02,Financials,XLF,-0.11
2026-08-02,Technology,XLK,-0.22
2026-08-02,Consumer Staples,XLP,-0.49
2026-08-02,Real Estate,XLRE,-0.51
2026-08-02,Healthcare,XLV,-0.59
2026-08-02,Utilities,XLU,-0.69
2026-08-02,Materials,XLB,-2.34
2026-08-02,Consumer Discretionary,XLY,3.29
2026-08-02,Communication Services,XLC,1.56
2026-08-02,Energy,XLE,1.0
2026-08-02,Industrials,XLI,0.81
2026-08-02,Financials,XLF,-0.11
2026-08-02,Technology,XLK,-0.22
2026-08-02,Consumer Staples,XLP,-0.49
2026-08-02,Real Estate,XLRE,-0.51
2026-08-02,Healthcare,XLV,-0.59
2026-08-02,Utilities,XLU,-0.69
2026-08-02,Materials,XLB,-2.34
2026-08-03,Consumer Discretionary,XLY,3.29
2026-08-03,Communication Services,XLC,1.56
2026-08-03,Energy,XLE,1.0
2026-08-03,Industrials,XLI,0.81
2026-08-03,Financials,XLF,-0.11
2026-08-03,Technology,XLK,-0.22
2026-08-03,Consumer Staples,XLP,-0.49
2026-08-03,Real Estate,XLRE,-0.51
2026-08-03,Healthcare,XLV,-0.59
2026-08-03,Utilities,XLU,-0.69
2026-08-03,Materials,XLB,-2.34
2026-08-03,Communication Services,XLC,2.86
2026-08-03,Industrials,XLI,1.85
2026-08-03,Consumer Discretionary,XLY,1.83
2026-08-03,Technology,XLK,1.53
2026-08-03,Materials,XLB,1.15
2026-08-03,Financials,XLF,0.77
2026-08-03,Real Estate,XLRE,0.24
2026-08-03,Utilities,XLU,0.02
2026-08-03,Healthcare,XLV,-0.19
2026-08-03,Consumer Staples,XLP,-0.22
2026-08-03,Energy,XLE,-1.28
2026-08-04,Technology,XLK,nan
2026-08-04,Financials,XLF,nan
2026-08-04,Healthcare,XLV,nan
2026-08-04,Energy,XLE,nan
2026-08-04,Consumer Discretionary,XLY,nan
2026-08-04,Consumer Staples,XLP,nan
2026-08-04,Industrials,XLI,nan
2026-08-04,Communication Services,XLC,nan
2026-08-04,Utilities,XLU,nan
2026-08-04,Materials,XLB,nan
2026-08-04,Real Estate,XLRE,nan
2026-08-04,Technology,XLK,4.98
2026-08-04,Materials,XLB,1.94
2026-08-04,Industrials,XLI,1.77
2026-08-04,Financials,XLF,0.87
2026-08-04,Communication Services,XLC,0.63
2026-08-04,Consumer Staples,XLP,0.6
2026-08-04,Consumer Discretionary,XLY,0.07
2026-08-04,Real Estate,XLRE,-0.02
2026-08-04,Healthcare,XLV,-0.09
2026-08-04,Energy,XLE,-0.46
2026-08-04,Utilities,XLU,-0.56
2026-08-05,Technology,XLK,4.98
2026-08-05,Materials,XLB,1.94
2026-08-05,Industrials,XLI,1.77
2026-08-05,Financials,XLF,0.87
2026-08-05,Communication Services,XLC,0.63
2026-08-05,Consumer Staples,XLP,0.6
2026-08-05,Consumer Discretionary,XLY,0.07
2026-08-05,Real Estate,XLRE,-0.02
2026-08-05,Healthcare,XLV,-0.09
2026-08-05,Energy,XLE,-0.46
2026-08-05,Utilities,XLU,-0.56
2026-08-05,Healthcare,XLV,1.27
2026-08-05,Materials,XLB,1.23
2026-08-05,Consumer Discretionary,XLY,0.3
2026-08-05,Financials,XLF,0.21
2026-08-05,Real Estate,XLRE,0.07
2026-08-05,Industrials,XLI,-0.03
2026-08-05,Consumer Staples,XLP,-0.05
2026-08-05,Technology,XLK,-0.53
2026-08-05,Utilities,XLU,-1.02
2026-08-05,Communication Services,XLC,-1.04
2026-08-05,Energy,XLE,-2.07
2026-08-06,Healthcare,XLV,1.27
2026-08-06,Materials,XLB,1.23
2026-08-06,Consumer Discretionary,XLY,0.3
2026-08-06,Financials,XLF,0.21
2026-08-06,Real Estate,XLRE,0.07
2026-08-06,Industrials,XLI,-0.03
2026-08-06,Consumer Staples,XLP,-0.05
2026-08-06,Technology,XLK,-0.53
2026-08-06,Utilities,XLU,-1.02
2026-08-06,Communication Services,XLC,-1.04
2026-08-06,Energy,XLE,-2.07
2026-08-07,Energy,XLE,1.48
2026-08-07,Communication Services,XLC,0.28
2026-08-07,Healthcare,XLV,0.18
2026-08-07,Consumer Staples,XLP,-0.26
2026-08-07,Technology,XLK,-0.31
2026-08-07,Financials,XLF,-0.33
2026-08-07,Consumer Discretionary,XLY,-0.46
2026-08-07,Utilities,XLU,-0.64
2026-08-07,Industrials,XLI,-0.85
2026-08-07,Real Estate,XLRE,-0.86
2026-08-07,Materials,XLB,-0.89
2026-08-07,Energy,XLE,1.48
2026-08-07,Communication Services,XLC,0.28
2026-08-07,Healthcare,XLV,0.18
2026-08-07,Consumer Staples,XLP,-0.26
2026-08-07,Technology,XLK,-0.31
2026-08-07,Financials,XLF,-0.33
2026-08-07,Consumer Discretionary,XLY,-0.46
2026-08-07,Utilities,XLU,-0.64
2026-08-07,Industrials,XLI,-0.85
2026-08-07,Real Estate,XLRE,-0.86
2026-08-07,Materials,XLB,-0.89
2026-08-07,Consumer Discretionary,XLY,1.49
2026-08-07,Technology,XLK,1.42
2026-08-07,Materials,XLB,1.32
2026-08-07,Healthcare,XLV,0.75
2026-08-07,Utilities,XLU,0.53
2026-08-07,Real Estate,XLRE,0.38
2026-08-07,Industrials,XLI,0.23
2026-08-07,Communication Services,XLC,0.06
2026-08-07,Consumer Staples,XLP,0.01
2026-08-07,Financials,XLF,-0.36
2026-08-07,Energy,XLE,-1.13
2026-08-08,Consumer Discretionary,XLY,1.49
2026-08-08,Technology,XLK,1.42
2026-08-08,Materials,XLB,1.32
2026-08-08,Healthcare,XLV,0.75
2026-08-08,Utilities,XLU,0.53
2026-08-08,Real Estate,XLRE,0.38
2026-08-08,Industrials,XLI,0.23
2026-08-08,Communication Services,XLC,0.06
2026-08-08,Consumer Staples,XLP,0.01
2026-08-08,Financials,XLF,-0.36
2026-08-08,Energy,XLE,-1.13
2026-08-08,Consumer Discretionary,XLY,1.49
2026-08-08,Technology,XLK,1.42
2026-08-08,Materials,XLB,1.32
2026-08-08,Healthcare,XLV,0.75
2026-08-08,Utilities,XLU,0.53
2026-08-08,Real Estate,XLRE,0.38
2026-08-08,Industrials,XLI,0.23
2026-08-08,Communication Services,XLC,0.06
2026-08-08,Consumer Staples,XLP,0.01
2026-08-08,Financials,XLF,-0.36
2026-08-08,Energy,XLE,-1.13
2026-08-09,Consumer Discretionary,XLY,1.49
2026-08-09,Technology,XLK,1.42
2026-08-09,Materials,XLB,1.32
2026-08-09,Healthcare,XLV,0.75
2026-08-09,Utilities,XLU,0.53
2026-08-09,Real Estate,XLRE,0.38
2026-08-09,Industrials,XLI,0.23
2026-08-09,Communication Services,XLC,0.06
